"ArtistID","ArtistName","SoundCloudFollowers","SpotifyListenerFollowerRatio","SpotifyMonthlyListeners","SpotifyPopularity","YoutubeChannelViews"
"437737","Sparklehorse","593","3.780786289","414291","52","64322"
"217493","WeiBird",,"3.983569835","414355","55","41276687"
"3726537","Dustystaytrue","878","55.871933136","414458","59","10854938"
"472618","2PM",,"0.8951660627","414478","57","317129219"
"484846","Acha Septriasa","135","3.096197804","414488","50","8347384"
"95205","Emily Blunt",,"31.950982659","414564","53",
"210946","Meadows",,"61.187131051","414604","49",
"298509","Ninja Sex Party","11708","1.260669545","414609","63","315511597"
"456910","Capital T","414","3.992018255","414619","56","592949120"
"207275","Not Your Dope","58405","11.009851301","414631","51",
"213710","Sodagreen",,"1.521904937","414643","55","443560803"
"151707","NB Ridaz","2234","2.087943291","414724","54",
"322211","Duo Tiempo de Sol","34","20.588533135","414756","54","3668206129"
"129980","Kyson","18534","16.374363428","414779","52","28719515"
"3913456","DAY6 (Even of Day)",,"6.388056484","414834","54","167471250"
"310332","Tommy Dorsey",,"5.09944439","414850","52",
"130186","MEUTE","13102","2.202576001","414864","55","87635972"
"27722","The Lottery Winners","659","56.201300461","414878","51","345476"
"3347","Peter Gregson","975","56.135434988","414897","52","999026"
"66995","Gregg Allman","200","2.183349382","414939","50","16384321"
"212081","Seekae","29528","12.484701706","414979","53","184012"
"312848","Max Lean","3896","90.386324042","415054","49",
"312303","Sylow","43275","39.666698519","415112","53",
"819485","MC Gury","4317","1.360123815","415239","49",
"43611","Anji",,"0.7488012609","415241","52",
"433255","KM",,"39.184563125","415278","59",
"771339","ELMAN",,"2.237046374","415292","56",
"436549","Yuja Wang","1404","8.646068351","415409","51",
"1740","Andy Lau",,"1.604185975","415420","57",
"16731","Ani DiFranco","5264","2.29445908","415460","54","2970509"
"1004996","Jasmine Clarke",,"56.389605102","415535","58",
"65582","Social Club Misfits","20744","3.154647235","415609","56","33742125"
"427039","GTA",,"107.84743124","415644","50",
"217424","Takida",,"1.598989592","415886","58",
"200503","Danny Daniel",,"10.131074465","415911","51",
"4071769","Dazik69",,"2970.928571429","415930","52",
"4071751","Tom Stannard",,"10399.55","415982","48",
"167494","4 Strings","4744","12.55529071","416120","51",
"1624315","Judithe Abelsen",,"2684.75483871","416137","51",
"1480022","Shirley Chen","178","4.843171027","416164","54",
"2481","Debi Nova","963","16.441810856","416208","53","41511235"
"481193","Reginaldo Rossi",,"1.578665726","416261","55","1053"
"54686","Tempo Giusto","8627","57.483982325","416299","51","239549"
"3744530","Ivan Vladusic",,"1309.43081761","416399","53",
"438229","Yuki Numata Resnick",,"637.672281776","416400","51",
"276643","Isaac Stern","3051","21.837275159","416415","52","418605"
"419560","Paul Bateman",,"353.798640612","416421","55",
"3944295","Geeder",,"8165.901960784","416461","49",
"195627","Nicola Di Bari","228","2.395397249","416550","54","39902"
"206284","Lisa Mitchell","6140","4.942302901","416562","51","15182557"
"12888","Ben Lee",,"8.889517144","416625","50","761664"
"47120","BiSH","5643","1.784146571","416691","61","50918474"
"3747458","TEN TONNE SKELETON",,"2240.607526882","416753","50",
"5678","Les Gordon","9651","13.220801878","416799","52","3227232"
"3700762","SEATBELTS",,"15.336619822","416880","58",
"3752943","Ulrich Volker",,"4905.070588235","416931","50",
"266485","Joris Delacroix","125651","5.631657144","416951","53","252773"
"157253","one sonic society","190","11.777523584","416995","52","554998"
"208398","Sampa the Great","20869","2.523216555","417012","56","14163940"
"1962","Building 429",,"1.530092593","417091","53","20773285"
"173167","Aşkın Nur Yengi",,"1.268586219","417101","53","12813916"
"3582","Robot Koch","55447","9.927626255","417139","52","5970123"
"30915","Drew Holcomb","1356","29.463521435","417174","51","7779582"
"1544411","DJ Fluke","16","307.06401766","417300","48",
"910676","Gianni Bismark",,"4.140188307","417302","58","27286095"
"162373","Chili Fernandez",,"15.509384175","417311","53",
"331585","Childish Major","34814","5.501838987","417353","55","4219381"
"325357","Teminite","128501","4.332523667","417378","55","35230559"
"931674","Able Faces",,"884.31779661","417398","49",
"1579970","Vio","156","5.627352386","417437","59",
"3766887","Blissful Heaven",,"7323.807017544","417457","50",
"507047","Vegyn","6641","11.711052528","417581","53","255988"
"1008469","San Joe",,"1.577025333","417590","57",
"178937","Michelle Gurevich","9323","6.810974317","417683","54","23948887"
"4071755","Marcos Betancourt",,"13925.433333333","417763","48",
"210246","Ninetoes","25932","23.518718685","417763","50",
"196645","Benito Di Paula",,"0.9600969547","417887","54","25339907"
"407886","Michel Fugain & Le Big Bazar","84","25.787966677","417894","50",
"716599","MC DG",,"31.707056146","417899","50",
"430621","Manuel Rodriguez",,"99.555740829","417935","55","1089266"
"212293","Matt Stewart-Evans","3189","130.566385505","417943","55","17394"
"525073","ITSOKTOCRY","75558","2.749904612","418013","54","1501238"
"436781","Ben Bridwell","600","169.053780833","418070","49",
"295004","Caroline Kole",,"31.314358475","418078","50","2449406"
"20086","Miss Pooja",,"0.5968050452","418087","52","3512204"
"1355754","spill tab",,"25.761074487","418128","53","173433"
"207426","Jon Brion",,"12.048285797","418196","53","1610743"
"472026","Soulfly","1685","0.9173429727","418224","54","39712802"
"398001","Riccardo Minasi",,"463.156146179","418230","53",
"3547754","bearbare",,"96.007114987","418303","57",
"217086","Karel Gott",,"3.023970796","418321","57",
"206276","Pete Tong","204841","2.953161064","418395","54","6829771"
"208335","La Numero 1 Banda Jerez De Marco A. Flores","737","1.614279982","418402","52",
"4123753","Tiko",,"23.725762558","418475","56","738575830"
"804769","Bellaire","1281","11.360507099","418487","53",
"206291","Britt Nicole","3109","1.290868543","418497","58","113668399"
"3489633","Space 92",,"44.024718628","418543","52",
"731231","Bejo","10498","2.452884813","418548","56","98829205"
"209672","Mad Chronic","13","408.351219512","418560","49",
"210242","Regi",,"5.753813594","418682","57","4032100"
"309994","Eddie Redmayne",,"11.893563231","418701","55","971431"
"562439","Mark Diamond","2333","8.388444818","418726","52","1932418"
"1102592","Tredici Pietro",,"5.706788231","418747","54","17892727"
"1694144","They Might Be Giants (For Kids)",,"207.425953442","418793","55",
"556984","ReN",,"10.905629915","418798","52","2223206"
"1458501","Luke Chiang","2980","9.839245443","418837","56",
"244832","Latifah",,"8.198657219","418853","57","159585968"
"793635","BEHM",,"13.256439466","418930","61",
"4137117","OGT",,"285.972696246","418950","55",
"128427","Ill Niño",,"1.310790984","419014","54","4857256"
"1378785","Rufi-O","5639","65.935483871","419020","57",
"3421622","Light & Sound",,"1491.444839858","419096","52",
"1384198","Cupido",,"6.864587769","419138","54","25994094"
"486188","The Wild",,"375.932735426","419165","50",
"2669","Jennifer Nettles","541","1.806303997","419198","53","34753617"
"66171","Kaye Cal",,"1.117786968","419207","51","109348141"
"208430","Emarosa",,"1.872249883","419281","57","2579159"
"538858","Yumi Arai",,"2.712404264","419316","56",
"303139","Pierre Bachelet","95","5.626314801","419363","52",
"207370","L'Orchestra Cinematique","276","9.619400417","419377","51","113259737"
"323736","Zayion McCall","2733","41.947689538","419393","49","46263697"
"12154","Rameses B","125590","5.049289077","419399","55","36248187"
"201147","Burt Bacharach",,"3.001388223","419435","54","1970438"
"436221","Jan Lisiecki","356","49.776103465","419513","51","2368773"
"424327","Trick Trick",,"3.197838464","419566","51","1906324"
"753505","Ars Canto G. Verdi",,"2151.861538462","419613","48",
"443121","Gia Margaret","4133","24.037005213","419614","51","1085951"
"3526600","Agunda",,"56.005872147","419652","54",
"3767229","Dayonas Dream",,"10760.871794872","419674","52",
"61775","JPB","72036","12.835132573","419696","53","383654"
"11993","Victor Lou","69717","6.774103483","419737","55","6992942"
"52710","CASTLEBEAT","6394","6.021804619","419780","54",
"104589","Pérez Prado",,"8.100866444","419795","55","717670"
"214607","Jordan Smith",,"5.747559523","419796","55","718581"
"104222","The Greg Kihn Band",,"10.7918509","419803","50",
"89002","Kaleth Morales",,"0.6727342648","419840","53","37"
"1373160","Kiddo Toto",,"6.404035936","419855","54","20440530"
"314379","Maria Dolores Pradera",,"2.708113233","419874","54","3444852"
"44560","Tito Torbellino","0","1.0808741","419885","56",
"409300","Vanessa Amorosi",,"9.165917423","420019","51","1323531"
"155926","Miss May I",,"1.140174309","420071","54","3538622"
"3918882","YVO",,"1533.266423358","420115","56",
"818951","Bertie Scott",,"1210.720461095","420120","49",
"97342","Boo Seeka","4090","6.002685638","420200","53","1232850"
"805092","Orville Peck","1008","2.803028383","420216","57",
"303795","James Reyne",,"6.068071898","420305","53",
"123009","Electro-Light","63341","3.800699712","420422","54","13553044"
"1288606","Bhushan Dua",,"17.56596758","420459","27",
"13470","Kevin McKay","6618","28.987590486","420465","51","33572"
"2896","Whitechapel",,"1.146792519","420499","57","13600566"
"217611","Samuel Lindon",,"57.558034492","420519","53",
"79502","Honcho",,"2041.514563107","420552","53",
"372105","Molly Tuttle",,"13.64688514","420597","50","2971897"
"765471","Kayahan",,"2.138135223","420661","54","147057083"
"99189","Kelela","73763","1.719377266","420668","54","10471716"
"572071","Knucks",,"11.880771512","420710","55","9075237"
"217820","William Onyeabor",,"4.784620108","420726","50",
"16692","Fred Falke","44626","14.589716029","420782","50","468008"
"3609371","ROE","283","211.777554102","420802","51","249075"
"441057","Kartky",,"2.140731247","420917","61",
"298057","Kenzie Smith Piano",,"16.172621792","420941","57","2030927"
"747582","Ebenezer",,"23.703192747","420945","55","5155338"
"209988","Toni Basil",,"35.895046466","421013","48","10968876"
"749261","Spiritbox","260","4.072514654","421041","59","7112565"
"1230260","Ashok Mastie",,"1315.834375","421067","49",
"832723","PJ Masks",,"17.109905737","421109","64","2560245390"
"3532011","No Treasure",,"381.153846154","421175","55",
"737001","Brudi030",,"7.272865406","421208","57","181839"
"1471384","LUDI",,"25.880567672","421258","51","22118671"
"3420936","Chih Siou",,"12.79274218","421265","57","14658682"
"179309","Sung Si Kyung",,"5.449833793","421343","54","38164222"
"253926","Abby Anderson","214","17.57223288","421347","54","26164501"
"654293","Sudan Archives","7791","3.286049631","421357","53","803034"
"3519351","Niklas Dee",,"729.025951557","421377","49",
"209730","E^ST","2291","7.624531818","421385","53","2266040"
"3737697","Erik Reno",,"867.100823045","421411","51",
"562629","Regentum",,"329.501954652","421433","51",
"217511","Teddybears","1789","8.127350213","421460","52","4461190"
"434396","Silva Hound","14154","27.643339673","421478","56","7917343"
"314138","Mstislav Rostropovich",,"9.260194217","421487","55",
"485910","Deep Watch",,"95.298213882","421504","53",
"208967","Adrian Younge","2844","14.501307279","421524","52","1032521"
"9923","GHOST DATA","14158","5.940892948","421542","58","21584314"
"215969","Nelson Freire",,"32.561442805","421573","50","503073"
"148346","Apollo LTD","496","35.99863388","421616","52","2692131"
"125911","Rasel",,"3.51345766","421636","54","10790495"
"3952261","RESENHV",,"786.77238806","421710","52",
"281","Starland Vocal Band",,"51.210321797","421717","48",
"3879258","Sergei Andreyev",,"20083","421743","51",
"214823","Sandy Lam",,"2.446325619","421771","55","6820058"
"1146063","KÖK$VL",,"8.062331556","421797","59",
"259045","Coeo","12336","13.987202016","421868","52",
"15895","ST12","41","1.01423224","421877","57",
"211217","Raffaella Carrà",,"9.924871807","421946","53","9945656"
"435668","Paola Jara","41","1.223145647","421951","56","435990402"
"525628","Emerson Leif","1109","73.230475529","421954","51",
"3811385","NEUEN",,"516.467564259","421954","54",
"4169719","The Sound Of The Rain",,"8977.765957447","421955","59",
"4728","SAFIA","36528","3.709287101","422128","55","12638966"
"3506992","MCND",,"1.439486082","422279","57",
"979","Aim",,"6.780751324","422373","52",
"121663","DJ SpinKing","14208","36.47387963","422404","56",
"293263","Grupo Caneo",,"4.556431692","422404","49",
"420472","Mike Faist",,"52.247742733","422423","53",
"3675155","Victoria Nadine",,"107.961921799","422455","54","566539"
"832634","M. M. Manasi",,"18.111120638","422460","50",
"3714140","Gjermund",,"1072.279187817","422478","51",
"1739068","DJ Felipe Único","11591","25.062822566","422484","51",
"596186","Fonzi M",,"8.988405489","422500","58","231788657"
"508763","Zeper","17789","59.345646067","422541","50",
"242668","Los Pescadores Del Rio Conchos",,"5.366671747","422561","57",
"644067","Marin Hoxha","25769","76.642183533","422605","55","1307766"
"343456","Victor Perry","1632","152.860036166","422658","51",
"793913","AM","2678","13.83247701","422679","57","1794"
"108734","Mario Biondi",,"4.26140694","422706","57","35329389"
"209158","Os Mutantes",,"1.968283087","422738","53","11772"
"303031","Rob De Nijs",,"6.04843048","422749","54",
"716752","Al James","6219","1.165843113","422800","58",
"208513","Neal McCoy",,"1.469044351","422813","51","5724494"
"214422","The Beatnuts","6","3.769797258","422828","50",
"470016","Dam Swindle","119891","6.979320702","422891","51","23364"
"56982","Flavour","1340","4.823554907","422910","56",
"1265","David Crowder Band","3020","1.077621638","422918","54","22522207"
"717635","EBEN",,"34.157971249","422944","52",
"528078","Skrizzly Adams","814","34.344295575","422950","56","5230462"
"428235","Sunitha",,"1.858439082","422951","52",
"140725","All Them Witches","2346","2.560412618","422952","56","9225648"
"116640","Big Head Todd and The Monsters","1034","5.159999512","422960","52","25715799"
"726044","why mona","1817","15.521228579","422969","53",
"1654689","ELEVATION RHYTHM",,"16.512918586","423094","55",
"40919","p-rallel","4101","43.599175683","423130","51","153095"
"308468","Indios",,"4.986553849","423144","54",
"199759","Sonora Carruseles",,"4.051772839","423155","51","2054528"
"207802","Dan Owen","703","16.410455286","423160","50","2977886"
"109277","Chris Thile","487","4.868420447","423241","56","3005111"
"547968","La Fuga",,"1.785478966","423271","57","6118887"
"311660","Eskmo","67538","14.09888097","423333","39","752820"
"316620","Noriyuki Makihara","12","0.9085516294","423485","55","12276471"
"3358682","Skye",,"29.06698696","423506","55",
"558724","Totoy El Frio",,"61.605002909","423596","54","5068401"
"4724","Home Free","8121","2.014795967","423631","60","433892480"
"278089","La Pietà",,"190.653465347","423632","52","692229"
"586482","Navraj Hans",,"146.878682842","423745","50",
"215162","Jacob Latimore","1137","3.144005045","423749","52","83373780"
"420732","Estrella Morente","295","3.497771395","423762","52","13938742"
"514307","AmPm","1088","12.236574662","423826","51","893081"
"467441","Triple One","13201","6.014203417","423857","54","9181183"
"299266","HVOB","90386","2.966879908","423890","56",
"1457988","Belah",,"13.202666085","423898","59",
"1399647","Marginal Supply",,"33.869697212","423947","54",
"298947","Zay Hilfigerrr","14050","6.766122469","423972","49","490358950"
"1015922","Kamil",,"20.88831412","423991","54",
"460506","Martin Gallop",,"351.029801325","424044","51",
"303672","Montmartre","23184","43.48041829","424108","48","875111"
"231173","Avenza","15036","49.697211155","424116","50","479781"
"1409009","Sueth",,"27.558869396","424131","64",
"784847","Reza Artamevia",,"9.669637972","424149","53",
"452861","Naresh Kamath",,"2986.985915493","424152","51",
"160354","Ivan B",,"3.179287706","424206","56","15021576"
"467","Saez",,"1.978852119","424256","57","4141133"
"89239","Anupama",,"699.149917628","424384","49",
"386176","Niklas Paschburg","2298","13.840785311","424400","56",
"357757","Jefferson Moraes","1517","0.4239714829","424490","52","466814394"
"75506","The Bilz & Kashif","5123","39.580831624","424544","52",
"400825","SayMaxWell","18665","6.060952109","424600","54","183822896"
"547972","La Luz Roja De San Marcos","148","9.600343674","424604","51","2398034"
"1380923","1.Cuz","148","6.531116375","424614","60",
"31602","Unk","167","2.914612217","424659","49","53966410"
"577515","Stitches",,"1.972626025","424734","56","326764622"
"378593","Dotter","644","18.775616656","424742","54",
"268452","Isak Heim",,"362.530716724","424886","51",
"3425916","Yilberking","11081","155.014593214","424895","54","238705"
"85173","Takt32","252","33.615189873","424896","56",
"40629","Skazi","102945","4.787772945","424934","52","41683041"
"84895","HLEB","13013","1.582923332","425007","55","264540455"
"1030080","Max Swan",,"302.503202847","425017","52",
"485211","Manau",,"7.624540383","425091","51","6409399"
"180469","Elenco de Soy Luna",,"0.4119270286","425140","63",
"206781","The Lagoons","3005","15.00949624","425174","51","1292743"
"21865","GionnyScandal",,"0.7745807639","425179","57","5145888"
"5302","CFO$",,"8.464801911","425187","58",
"3535561","神はサイコロを振らない",,"9.289577736","425249","54","27498663"
"266726","No Angels",,"14.040478077","425258","56","13733457"
"1117335","KM",,"82.231245166","425300","56",
"46784","Régis Danese",,"6.352937662","425380","53","69489933"
"166812","anatu","10175","68.821388125","425385","55","2483492"
"654119","Henry And The Waiter","488","73.418363825","425386","52","270219"
"1091027","GRAVEDGR","27803","13.298871417","425391","53",
"407938","flumpool",,"1.229879907","425413","54","49021162"
"311839","Myung-Whun Chung",,"191.830477908","425480","54","177898"
"1607917","Тайпан",,"54.03047619","425490","54",
"791176","PRIME","65932","1.899015911","425503","57","368325658"
"434474","Jorge Blanco","251","1.677053735","425544","59","61557713"
"213983","JC 陳詠桐",,"10.838095966","425547","54",
"783","Kelly Price","3227","0.6366896519","425564","54","136238701"
"4172609","Drove",,"212.388722555","425627","51",
"107586","The Plot In You",,"2.875538742","425666","55","4326728"
"3554137","Closed on Sunday",,"19.383526091","425701","64",
"214362","Liz Cooper & the Stampede","375","18.419139915","425740","50","294807"
"207279","Neovaii","8732","7.807716995","425747","55","36515364"
"1535156","Lucho Dee Jay",,"130.607361963","425780","55",
"485322","The WRLDFMS Tony Williams","40","156.150348368","425822","48",
"28618","Delino Marçal",,"2.362402219","425823","51","9646754"
"443053","Guadalupe Pineda",,"2.708202956","425827","53","44522955"
"457780","Droplex","105263","7.031074053","425837","53","86131023"
"3560098","Lucas Boquinha",,"45.635019288","425866","53",
"550284","Boye & Sigvardt","1146","157.847294292","425872","49","13549"
"72214","Maria Jose Quintanilla",,"3.772705128","425912","53","44099210"
"602239","Elskavon","2179","128.173337346","425920","52","1085240"
"566262","Darbuka Siva",,"8.85524538","426017","46",
"419075","Jay Maly",,"139.175759556","426017","52","24816658"
"211203","Ben Folds Five",,"2.076183144","426066","52","27372693"
"3614525","Favst",,"111.312173459","426103","58",
"422909","Chloe Angelides",,"133.15875","426108","53",
"206995","Charlie Key",,"103.356536503","426139","54",
"1084232","Jaguar Sun","476","49.661228295","426143","50",
"442226","The Law",,"139.458769634","426186","49",
"3439936","Leny Bhoelai",,"1861.410480349","426263","53",
"494808","Splean",,"0.9454415664","426466","58","75466437"
"3200","Marlon Roudette","2624","5.073588542","426496","51","72598168"
"3424673","El Haragán y Compañía",,"107.121044701","426556","53",
"1415648","Viki Gabor",,"3.49346523","426608","54","85050040"
"211405","Leftfield","20483","2.799435677","426620","52","2953810"
"21961","Clarx","29192","22.85253629","426634","55",
"4044199","PawnShop Guy",,"9275.347826087","426666","49",
"1011929","Daron Malakian and Scars On Broadway",,"3.466729497","426692","55","19041495"
"88483","SMLE","64940","7.589356858","426704","53","328550"
"3759158","Portaledge",,"2122.930348259","426709","49",
"1191590","アトラスサウンドチーム",,"9.002637186","426716","68",
"51263","Delta Rae","3127","5.772609225","426769","52","21018091"
"1683556","Greekazo",,"8.1952999","426844","60",
"1352123","GAYAZOV$ BROTHER$","1888","3.088370848","426853","57",
"1241","Marvin Sapp",,"0.9632134267","426875","57","63337761"
"60934","Energy 52",,"22.179144802","426882","50",
"1019432","GAZIROVKA","3452","10.24824193","426993","53",
"2932","Priscilla Ahn","3287","4.086871645","427074","52","3820344"
"212198","Vashti Bunyan","5","4.837834164","427084","55","1487070"
"658331","Altin Gün",,"3.675213822","427126","55","7044029"
"427012","Lamarquis Jefferson",,"8214.5","427154","48",
"208219","Frederick Delius",,"25.55302985","427170","49",
"546919","Halpe","26092","113.254772004","427197","56",
"1683873","Zambonini",,"48.0938872","427218","51",
"4156436","Hommie Dilliwala",,"623.702189781","427236","53",
"62470","Simha",,"6.05053937","427398","53",
"156974","Raury","118603","2.424403303","427432","59","49846366"
"146458","Culture Code","55545","18.047456196","427454","53","293940"
"90406","Yumi Matsutoya",,"1.107442018","427693","58","10689396"
"456081","Âme",,"4.556277564","427716","52",
"216046","John O'Callaghan","68725","4.91185522","427744","53","2687762"
"333685","La Apuesta",,"1.051489889","427826","56",
"214095","Eve Ai",,"4.482535725","427867","55","69979800"
"207390","Chancha Via Circuito","32560","4.317089412","427884","54","4049078"
"2995","Jade",,"19.357398109","427934","49",
"21172","Paveier","16","24.324315107","427962","58","10018021"
"1704935","Falerina Paquet",,"970.541950113","428009","49",
"8703","The Album Leaf","10422","3.118510207","428028","54","281044"
"100879","Moonchild","11857","2.71825548","428060","55","28877796"
"1128350","92914","13086","4.481856443","428089","56",
"613808","King Badger",,"4.77273386","428119","56",
"50902","Julio Chaidez","1","1.027675706","428178","52","14989499"
"4073732","Platinum Dust",,"13381.34375","428203","50",
"208726","Goodie Mob","799833","2.43267379","428226","53","35270242"
"309902","Flatland Cavalry","515","7.103840093","428255","57",
"716224","We Three",,"5.153336141","428268","57","15273012"
"122851","Jaloo","109","4.046516901","428340","54","14118964"
"306806","Palmy",,"0.8301903612","428394","55",
"1448624","Lowsince",,"466.727668845","428456","50",
"47516","Anja Schneider","67710","7.68996895","428462","49","97872"
"420042","Dimitri From Paris","183385","10.482276097","428484","50",
"210010","Dan Croll","26044","3.956147639","428522","51","34081494"
"112778","Lucas e Orelha",,"3.006953654","428536","55","158934841"
"87721","Articolo 31","598","1.085546164","428553","56","96102582"
"912104","Arelius","51","158.783623564","428557","53",
"772096","CLiQ","1970","42.394856578","428612","51",
"140279","ODZ","5261","10.147395833","428626","63","11866226"
"99176","Gazebo",,"11.325495376","428670","50","11125762"
"1420464","Rick Live","972","44.721289246","428743","49",
"43595","DANGERDOOM",,"2.912117693","428754","56",
"520816","Kamiyada+","54433","6.672045437","428779","57","18941"
"436079","Da-iCE",,"3.99228191","428811","58","105210392"
"525809","Blvk","17389","25.638765993","428834","52","506258"
"48280","Say Lou Lou","35348","6.113009891","428901","50","6025942"
"150333","Steven Halpern","315","10.690702891","428911","61","6297833"
"3757367","Bad Boy Chiller Crew","7852","11.499571023","428911","58","41213745"
"704104","Lujipeka","3491","11.988095571","428994","58","7691960"
"4009398","vibe academy",,"6217.420289855","429002","50",
"214544","Shermanology","30755","26.511185268","429004","52",
"651927","Jules LeBlanc",,"0.6136403294","429034","55","506780030"
"227113","Bailey Jehl","113","67.152425665","429104","53",
"215850","Francisco Tárrega",,"8.208768507","429138","54",
"98837","Duo Dinamico",,"3.403222481","429194","52",
"213410","Heinz Rudolf Kunze","94","6.065827221","429224","52","38791"
"36273","Negrita",,"1.503655567","429226","55","15711970"
"756460","Mother's Daughter",,"80.561936937","429234","54",
"18072","Miguel Poveda",,"3.074468009","429248","55","63041061"
"89026","Jadiel","353","0.5175208363","429253","57",
"343444","Frostydasnowmann","88880","5.502845497","429321","54",
"3922034","Lukas Wilmsmeyer",,"9985.093023256","429359","49",
"126151","Miss Caffeina",,"2.82567781","429390","55","2398890"
"318788","Hyro The Hero","18","18.352609309","429396","53","2066123"
"216961","Carlinhos Brown","456","4.322808254","429471","55",
"210852","Lack Of Afro","10030","10.268086836","429473","52",
"38788","Ride",,"2.85088517","429483","52","9947504"
"30112","Trey Parker",,"67.140847272","429500","36",
"80291","S.P.Charan",,"3.469463583","429530","51",
"593624","Saim Bhat",,"333.486801242","429531","51",
"568652","Ezginin Günlügü",,"1.616864223","429541","55","9659579"
"726378","Vowed","4561","172.86277666","429564","49",
"82290","Violadores Del Verso",,"1.064182261","429687","59",
"449713","Bobby Bare",,"3.878061768","429697","53","7465243"
"34601","Robert Smith ",,"264.920468557","429701","51",
"825435","BOWKYLION",,"1.572419194","429706","56",
"486860","SEU Worship",,"10.99028133","429720","54","3132738"
"751435","Bruno Castro",,"2702.779874214","429742","48",
"602481","Zaia","3152","16.000819001","429814","52","1928818"
"161902","Amorphis",,"1.942260681","429832","56","7019303"
"301536","JustaTee","60167","1.762237791","429875","58","527943510"
"362303","Aoi Teshima",,"5.188639847","429884","55","1851655"
"209716","Lia Marie Johnson","4342","6.550277287","429934","52","119821692"
"306311","Hello Seahorse!","6964","1.599985862","430057","53","61900685"
"776042","Kwesi","827","165.683359014","430114","51",
"166125","Lu Carvalho",,"1693.480314961","430144","48",
"459137","Txarango","132","1.685765338","430209","60","95378767"
"53028","Bugoy Drilon",,"2.11793607","430210","53",
"783600","Amedeo Preziosi",,"3.426694169","430266","54","715199712"
"612277","Adel",,"7.400694886","430269","61",
"492156","Girl Ultra","3600","7.780994575","430289","54","4558368"
"4797","Cynthia Erivo","1784","9.420094123","430357","54",
"216461","Stéphane Grappelli",,"10.489071371","430461","53",
"21409","Gyllene Tider",,"3.34050627","430471","55","3121087"
"213281","Kelly Lee Owens","8609","6.136707056","430490","54","989476"
"1029370","Lummus Park",,"1571.317518248","430541","50",
"75134","Bjørnskov","42","46.533448611","430574","53",
"127933","Masta Ace","14548","2.995158766","430599","54",
"881364","Ooyy",,"13.305122976","430607","57",
"228496","Hight","5193","209.44114786","430611","50",
"3930757","The City of Birches",,"3262.666666667","430672","51",
"3967793","pu44in",,"11334.473684211","430710","47",
"311441","Kim Na Young",,"3.998310482","430710","54",
"4323","Ca$h Out","51945","0.9861371223","430723","52","68231"
"251214","The Mouse Outfit","19411","10.297171954","430741","53","17781415"
"1453","Timmy Thomas",,"36.740276356","430743","49",
"3901496","Dries Riesen",,"1625.449056604","430744","50",
"143905","Ryan Hemsworth","169707","9.611859718","430842","50","2089040"
"93864","Calexico","2263","2.703773194","430876","54","3598542"
"3757211","Elmatu",,"86.977190149","430885","52",
"856","Incognito","117","3.389807574","430892","54","13463624"
"162982","Erick Sermon",,"3.168817608","430918","54","7617938"
"828771","Sal Priadi","2717","5.301846635","430950","53","26595954"
"54339","Claudio Alcaraz",,"1.367133577","431008","51","175349893"
"568713","Víctor García",,"446.211180124","431040","51",
"305836","Marni Nixon",,"3368.0546875","431111","48",
"460042","Ahmet Aslan",,"1.99272492","431136","57","155752905"
"1417309","Young Fanatic",,"49.705244957","431193","54",
"267589","Veela","34699","11.016629202","431279","58","35066459"
"1347315","Sycco","267","48.07322782","431313","52",
"1118216","Unique Salonga","2330","3.063973064","431340","54",
"654249","JUDGE",,"344.580670927","431415","52",
"3969793","Altair Blake",,"1162.854447439","431419","59",
"4065","Deluxe",,"3.110625658","431450","55","142616353"
"3649864","Shooter Kahlon",,"112.861103845","431468","52",
"655622","TH3 DARP",,"108.738659274","431475","53",
"212431","UMEK","214718","3.813282078","431511","53","29850730"
"23459","Phoria","15611","10.666889103","431593","52","1953990"
"210332","Tim Halperin","1191","18.057398653","431626","52","8381069"
"1372434","F.I.R.",,"6.958539534","431673","55",
"599691","POLKADOT STINGRAY",,"1.807022097","431703","59","118927849"
"469993","Halogen","27759","16.772261072","431718","52",
"1473","Baxter Dury","2629","5.594777425","431721","54","2838202"
"539414","Low Roar","18022","2.25594361","431747","60","38934593"
"296196","Cengiz Özkan",,"2.117036819","431812","55",
"24400","Los Manseros Santiagueños","13","2.691227611","431829","58",
"3873335","Maurice Hofer",,"15422.785714286","431838","52",
"1583996","Aests","6194","31.553842782","431909","55",
"180702","Viagra Boys","583","4.962510628","431927","59","12100031"
"273857","Toshifumi Hinata",,"22.100168824","431992","59",
"4104629","Anthony Bertoli",,"54002.375","432019","47",
"298854","Ados","114","2.835945705","432062","59","44786285"
"1427155","Josep Alba",,"334.696359411","432093","54",
"5648","Temples","19136","2.047742871","432342","53","12667681"
"427546","Murtuza Khan",,"3573.314049587","432371","50",
"104142","Orjan Nilsen","56705","3.460650056","432384","53","6795884"
"172558","Ash","37023","3.386425758","432389","51","13161985"
"322167","Los Dos Grandes De La Sierra","294","4.911807464","432465","54",
"923123","LAUNDRY DAY","1957","12.516366162","432478","52","3345471"
"151744","Win and Woo","67612","9.897452914","432489","51","210622"
"418096","Lene Marlin",,"8.511767021","432568","51",
"209014","Donna Missal","5469","7.295615514","432630","52","6988954"
"288028","Cowboy Junkies","439","3.590288958","432637","53","1637"
"200359","DJ Drez","8080","8.541118876","432676","55","2534996"
"1407407","Massaru","2024","14.716161067","432714","57","11757476"
